YR,M,D,hh,mm,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
2011,03,10,20,15,0.61,,,,
2011,03,10,20,16,0.59,,,,
2011,03,10,20,17,0.63,,,,
2011,03,10,20,18,0.61,0.61,0.61,,
2011,03,10,20,19,0.60,,,,
2011,03,10,20,20,0.62,,,,
2011,03,10,20,21,0.60,,,,
2011,03,10,20,22,0.64,,,,
2011,03,10,20,23,0.62,,,,
2011,03,10,20,24,0.61,0.61,0.61,,
2011,03,10,20,25,0.63,,,,
2011,03,10,20,26,0.64,,,,
2011,03,10,20,27,0.64,,,,
2011,03,10,20,28,0.62,,,,
2011,03,10,20,29,0.64,,,,
2011,03,10,20,30,0.66,0.63,0.64,,
2011,03,10,20,31,0.63,,,,
2011,03,10,20,32,0.65,,,,
2011,03,10,20,33,0.63,,,,
2011,03,10,20,34,0.69,,,,
2011,03,10,20,35,0.67,,,,
2011,03,10,20,36,0.66,0.68,0.68,,
2011,03,10,20,37,0.72,,,,
2011,03,10,20,38,0.69,,,,
2011,03,10,20,39,0.69,,,,
2011,03,10,20,40,0.68,,,,
2011,03,10,20,41,0.66,,,,
2011,03,10,20,42,0.72,0.68,0.68,,
2011,03,10,20,43,0.68,,,,
2011,03,10,20,44,0.70,,,,
2011,03,10,20,45,0.71,,,,
2011,03,10,20,46,0.68,,,,
2011,03,10,20,47,0.72,,,,
2011,03,10,20,48,0.70,0.71,0.71,,
2011,03,10,20,49,0.71,,,,
2011,03,10,20,50,0.69,,,,
2011,03,10,20,51,0.69,,,,
2011,03,10,20,52,0.72,,,,
2011,03,10,20,53,0.68,,,,
2011,03,10,20,54,0.67,0.67,0.67,,
2011,03,10,20,55,0.69,,,,
2011,03,10,20,56,0.68,,,,
2011,03,10,20,57,0.68,,,,
2011,03,10,20,58,0.66,,,,
2011,03,10,20,59,0.69,,,,
2011,03,10,21,00,0.70,0.69,0.68,,
2011,03,10,21,01,0.66,,,,
2011,03,10,21,02,0.70,,,,
2011,03,10,21,03,0.72,,,,
2011,03,10,21,04,0.72,,,,
2011,03,10,21,05,0.68,,,,
2011,03,10,21,06,0.72,0.69,0.70,,
2011,03,10,21,07,0.68,,,,
2011,03,10,21,08,0.72,,,,
2011,03,10,21,09,0.75,,,,
2011,03,10,21,10,0.74,,,,
2011,03,10,21,11,0.68,,,,
2011,03,10,21,12,0.76,0.72,0.72,,
2011,03,10,21,13,0.69,,,,
2011,03,10,21,14,0.74,,,,
2011,03,10,21,15,0.71,,,,
2011,03,10,21,16,0.69,,,,
2011,03,10,21,17,0.71,,,,
2011,03,10,21,18,0.76,0.73,0.74,,
2011,03,10,21,19,0.72,,,,
2011,03,10,21,20,0.74,,,,
2011,03,10,21,21,0.72,,,,
2011,03,10,21,22,0.82,,,,
2011,03,10,21,23,0.70,,,,
2011,03,10,21,24,0.79,0.75,0.75,,
2011,03,10,21,25,0.75,,,,
2011,03,10,21,26,0.79,,,,
2011,03,10,21,27,0.73,,,,
2011,03,10,21,28,0.76,,,,
2011,03,10,21,29,0.77,,,,
